date,model,alpha,pinball_loss
2021-05-24,static_vine,0.01,0.0001458385396934296
2021-05-25,static_vine,0.01,0.0001745551797398244
2021-05-26,static_vine,0.01,0.00012581464088699774
2021-05-27,static_vine,0.01,0.00012891612818101785
2021-05-28,static_vine,0.01,0.00012602673207451115
2021-06-01,static_vine,0.01,0.00014581420189493138
2021-06-02,static_vine,0.01,0.00015579352861897023
2021-06-03,static_vine,0.01,2.6131649889089993e-05
2021-06-04,static_vine,0.01,0.00019298199417335402
2021-06-07,static_vine,0.01,0.00012262477137727133
2021-06-08,static_vine,0.01,0.00010417350600428907
2021-06-09,static_vine,0.01,9.211386873133043e-05
2021-06-10,static_vine,0.01,0.00014618879496784424
2021-06-11,static_vine,0.01,8.219999627559905e-05
2021-06-14,static_vine,0.01,8.404920115260169e-05
2021-06-15,static_vine,0.01,8.657555311210658e-05
2021-06-16,static_vine,0.01,2.3382873557559884e-06
2021-06-17,static_vine,0.01,4.445394095507224e-05
2021-06-18,static_vine,0.01,7.138874250871485e-05
2021-06-21,static_vine,0.01,0.0001791518433691474
2021-06-22,static_vine,0.01,0.00010193771279174412
2021-06-23,static_vine,0.01,0.00011916488989560497
2021-06-24,static_vine,0.01,0.00015276969980281303
2021-06-25,static_vine,0.01,0.0001339033868144367
2021-06-28,static_vine,0.01,0.00011939372881938998
2021-06-29,static_vine,0.01,9.59769761863325e-05
2021-06-30,static_vine,0.01,9.390672250871088e-05
2021-07-01,static_vine,0.01,0.0001154304119872301
2021-07-02,static_vine,0.01,0.00013989360573148676
2021-07-06,static_vine,0.01,8.532122046806326e-05
2021-07-07,static_vine,0.01,0.00014365582043104162
2021-07-08,static_vine,0.01,4.544062981056154e-05
2021-07-09,static_vine,0.01,0.00017570508526811777
2021-07-12,static_vine,0.01,0.0001507723932331141
2021-07-13,static_vine,0.01,0.00011472426738593747
2021-07-14,static_vine,0.01,0.0001697384232850652
2021-07-15,static_vine,0.01,0.00011723402961314817
2021-07-16,static_vine,0.01,6.31442131946674e-05
2021-07-19,static_vine,0.01,6.291366563395773e-05
2021-07-20,static_vine,0.01,0.00013534593836125416
2021-07-21,static_vine,0.01,0.00013214508003122423
2021-07-22,static_vine,0.01,0.000133007833725164
2021-07-23,static_vine,0.01,9.585951977433064e-05
2021-07-26,static_vine,0.01,6.689776374867248e-05
2021-07-27,static_vine,0.01,7.704635461501393e-05
2021-07-28,static_vine,0.01,0.00019859551698145597
2021-07-29,static_vine,0.01,0.00016739640369597847
2021-07-30,static_vine,0.01,9.865062353200676e-05
2021-08-02,static_vine,0.01,0.00015325605860102618
2021-08-03,static_vine,0.01,0.00015029928944912684
2021-08-04,static_vine,0.01,0.00012230984150564817
2021-08-05,static_vine,0.01,9.935022497609567e-05
2021-08-06,static_vine,0.01,1.0412424282708159e-05
2021-08-09,static_vine,0.01,8.496161565557402e-05
2021-08-10,static_vine,0.01,0.00010945964932263159
2021-08-11,static_vine,0.01,0.0001696349404140486
2021-08-12,static_vine,0.01,9.674299616521811e-05
2021-08-13,static_vine,0.01,0.00016211793560494083
2021-08-16,static_vine,0.01,9.587450487869726e-05
2021-08-17,static_vine,0.01,4.833171286075201e-05
2021-08-18,static_vine,0.01,0.00011165350450318675
2021-08-19,static_vine,0.01,5.663695154295972e-05
2021-08-20,static_vine,0.01,0.00011107718510835144
2021-08-23,static_vine,0.01,0.00019659496116256555
2021-08-24,static_vine,0.01,0.00015008523454878005
2021-08-25,static_vine,0.01,9.161582409064853e-05
2021-08-26,static_vine,0.01,7.538441861620643e-05
2021-08-27,static_vine,0.01,0.00022496171299239047
2021-08-30,static_vine,0.01,0.00011493991778816
2021-08-31,static_vine,0.01,0.00013002478754712676
2021-09-01,static_vine,0.01,0.00014696535700761286
2021-09-02,static_vine,0.01,0.0001117709381724266
2021-09-03,static_vine,0.01,0.00014841967932614176
2021-09-07,static_vine,0.01,8.070518438038267e-05
2021-09-08,static_vine,0.01,6.8683475017921e-05
2021-09-09,static_vine,0.01,0.0001355071288155807
2021-09-10,static_vine,0.01,8.66163662761877e-05
2021-09-13,static_vine,0.01,0.00013733236008921422
2021-09-14,static_vine,0.01,0.00010876018408714162
2021-09-15,static_vine,0.01,9.248451615885844e-05
2021-09-16,static_vine,0.01,3.0338418208298338e-05
2021-09-17,static_vine,0.01,6.633433100434559e-05
2021-09-20,static_vine,0.01,6.58077788103173e-05
2021-09-21,static_vine,0.01,0.00018255273905649032
2021-09-22,static_vine,0.01,0.0001599771337270951
2021-09-23,static_vine,0.01,0.00011590273354904357
2021-09-24,static_vine,0.01,6.868979796593749e-05
2021-09-27,static_vine,0.01,0.00014452520423343103
2021-09-28,static_vine,0.01,1.0003681095467464e-05
2021-09-29,static_vine,0.01,0.00011209941310589885
2021-09-30,static_vine,0.01,0.00016848268547606452
2021-10-01,static_vine,0.01,0.00015402202453751806
2021-10-04,static_vine,0.01,7.177757708990082e-05
2021-10-05,static_vine,0.01,0.00013444804839808142
2021-10-06,static_vine,0.01,9.928514231294761e-05
2021-10-07,static_vine,0.01,0.0001643161543165686
2021-10-08,static_vine,0.01,0.00012015717191955385
2021-10-11,static_vine,0.01,8.454506349928073e-05
2021-10-12,static_vine,0.01,0.00013680018260775766
2021-10-13,static_vine,0.01,0.00020392175492402008
2021-10-14,static_vine,0.01,0.00015411779433795425
2021-10-15,static_vine,0.01,0.00010587450829027026
2021-10-18,static_vine,0.01,8.887342789417399e-05
2021-10-19,static_vine,0.01,0.0001445571928655064
2021-10-20,static_vine,0.01,0.0001542866144957989
2021-10-21,static_vine,0.01,9.204221276171149e-05
2021-10-22,static_vine,0.01,0.000140326973044538
2021-10-25,static_vine,0.01,0.00013015863259916208
2021-10-26,static_vine,0.01,8.64314960551887e-05
2021-10-27,static_vine,0.01,0.0001079343211657308
2021-10-28,static_vine,0.01,0.00011530732151624552
2021-10-29,static_vine,0.01,3.9741344590395346e-05
2021-11-01,static_vine,0.01,0.00015043973902911022
2021-11-02,static_vine,0.01,9.13224637398526e-05
2021-11-03,static_vine,0.01,0.00010905869671497
2021-11-04,static_vine,0.01,0.00015154567487949157
2021-11-05,static_vine,0.01,0.00015311142627170483
2021-11-08,static_vine,0.01,0.00010990890217381031
2021-11-09,static_vine,0.01,0.00011147343499657387
2021-11-10,static_vine,0.01,5.5632311657554566e-05
2021-11-11,static_vine,0.01,0.00015188509744572517
2021-11-12,static_vine,0.01,0.00013197094211606886
2021-11-15,static_vine,0.01,7.309599304279756e-05
2021-11-16,static_vine,0.01,8.32103252461534e-05
2021-11-17,static_vine,0.01,0.00011300167499059502
2021-11-18,static_vine,0.01,7.53270294446081e-05
2021-11-19,static_vine,0.01,7.115269157800313e-05
2021-11-22,static_vine,0.01,2.2080250263264815e-06
2021-11-23,static_vine,0.01,7.757357599025725e-05
2021-11-24,static_vine,0.01,0.00011033058119802854
2021-11-26,static_vine,0.01,2.453663841421887e-05
2021-11-29,static_vine,0.01,0.0001458764177139463
2021-11-30,static_vine,0.01,0.00010623336513160357
2021-12-01,static_vine,0.01,0.00012131092039002052
2021-12-02,static_vine,0.01,0.00016191578223910742
2021-12-03,static_vine,0.01,0.0001343585387638311
2021-12-06,static_vine,0.01,0.00014884637580675895
2021-12-07,static_vine,0.01,0.0002044978454817925
2021-12-08,static_vine,0.01,0.0001311059821062379
2021-12-09,static_vine,0.01,0.00011442683317477116
2021-12-10,static_vine,0.01,0.000129696119431124
2021-12-13,static_vine,0.01,9.859436368660289e-05
2021-12-14,static_vine,0.01,7.919853504072159e-05
2021-12-15,static_vine,0.01,0.0001395452763052449
2021-12-16,static_vine,0.01,0.00015523570438315647
2021-12-17,static_vine,0.01,8.67360212379074e-05
2021-12-20,static_vine,0.01,6.523537399050212e-05
2021-12-21,static_vine,0.01,0.00015917344352843731
2021-12-22,static_vine,0.01,0.00015968239199328236
2021-12-23,static_vine,0.01,0.00014058699594725509
2021-12-27,static_vine,0.01,0.00014638543853892993
2021-12-28,static_vine,0.01,0.00010785031282780859
2021-12-29,static_vine,0.01,9.314438090046392e-05
2021-12-30,static_vine,0.01,0.00014770217781243683
2021-12-31,static_vine,0.01,0.00011388295897127283
2022-01-03,static_vine,0.01,7.548883031203582e-05
2022-01-04,static_vine,0.01,0.00011893982871350424
2022-01-05,static_vine,0.01,3.9665629126488095e-05
2022-01-06,static_vine,0.01,7.56318407340823e-05
2022-01-07,static_vine,0.01,0.00014567670604982342
2022-01-10,static_vine,0.01,0.00011612718238064705
2022-01-11,static_vine,0.01,0.00021059121927295804
2022-01-12,static_vine,0.01,0.00018548234225462934
2022-01-13,static_vine,0.01,8.605656494071265e-05
2022-01-14,static_vine,0.01,9.02756742293877e-05
2022-01-18,static_vine,0.01,2.677213628229407e-05
2022-01-19,static_vine,0.01,0.00017632882796396758
2022-01-20,static_vine,0.01,0.0001245174921144962
2022-01-21,static_vine,0.01,7.546115350080315e-05
2022-01-24,static_vine,0.01,8.537839161012171e-05
2022-01-25,static_vine,0.01,0.00010802531060600143
2022-01-26,static_vine,0.01,2.600313114510276e-05
2022-01-27,static_vine,0.01,7.900122018063026e-05
2022-01-28,static_vine,0.01,0.00016015755691573024
2022-01-31,static_vine,0.01,0.00021467819791179597
2022-02-01,static_vine,0.01,0.0001748377229703713
2022-02-02,static_vine,0.01,0.00017538269328548514
2022-02-03,static_vine,0.01,8.494035756309665e-05
2022-02-04,static_vine,0.01,0.00013513747068421677
2022-02-07,static_vine,0.01,0.00013851305042710183
2022-02-08,static_vine,0.01,0.0001521010481742558
2022-02-09,static_vine,0.01,0.00018859616784278854
2022-02-10,static_vine,0.01,4.951462336581563e-05
2022-02-11,static_vine,0.01,0.00013051427920460687
2022-02-14,static_vine,0.01,8.895818643675125e-05
2022-02-15,static_vine,0.01,0.00017533443733396873
2022-02-16,static_vine,0.01,0.00019413637865346608
2022-02-17,static_vine,0.01,0.0001278927780386737
2022-02-18,static_vine,0.01,0.00012777119280511773
2022-02-22,static_vine,0.01,0.00010103493268118574
2022-02-23,static_vine,0.01,9.980266230011115e-05
2022-02-24,static_vine,0.01,6.181063001101236e-05
2022-02-25,static_vine,0.01,0.00021079690657614948
2022-02-28,static_vine,0.01,0.00015325776002000034
2022-03-01,static_vine,0.01,0.00015055460500847803
2022-03-02,static_vine,0.01,0.00011361223698865504
2022-03-03,static_vine,0.01,0.00011730877153390181
2022-03-04,static_vine,0.01,0.00013257390662934352
2022-03-07,static_vine,0.01,4.622008418810182e-05
2022-03-08,static_vine,0.01,0.00025887545827397155
2022-03-09,static_vine,0.01,0.00027687412661521585
2022-03-10,static_vine,0.01,0.0001568569167987193
2022-03-11,static_vine,0.01,0.00014629353294441687
2022-03-14,static_vine,0.01,0.00015386220683333304
2022-03-15,static_vine,0.01,0.00021353895546661516
2022-03-16,static_vine,0.01,0.0004671503610467455
2022-03-17,static_vine,0.01,0.00027346056968554386
2022-03-18,static_vine,0.01,0.00033128975378607546
2022-03-21,static_vine,0.01,0.00019383009949664853
2022-03-22,static_vine,0.01,0.0002959693205294637
2022-03-23,static_vine,0.01,0.00024007764431904704
2022-03-24,static_vine,0.01,0.0002513245974062332
2022-03-25,static_vine,0.01,0.00017081500428916564
2022-03-28,static_vine,0.01,0.00017413914488293526
2022-03-29,static_vine,0.01,0.00030339791502638475
2022-03-30,static_vine,0.01,0.00021812634825027586
2022-03-31,static_vine,0.01,0.00012956032951038735
2022-04-01,static_vine,0.01,0.00021451683632575644
2022-04-04,static_vine,0.01,0.00024355155409331244
2022-04-05,static_vine,0.01,5.0838340737296705e-05
2022-04-06,static_vine,0.01,0.00011738925225178317
2022-04-07,static_vine,0.01,0.00018815929061548778
2022-04-08,static_vine,0.01,0.00016201353826463812
2022-04-11,static_vine,0.01,9.566738893960417e-05
2022-04-12,static_vine,0.01,0.00016425077236195419
2022-04-13,static_vine,0.01,0.00021994141032791962
2022-04-14,static_vine,0.01,8.472573753210287e-05
2022-04-18,static_vine,0.01,0.00011242071401838475
2022-04-19,static_vine,0.01,9.578892203751996e-05
2022-04-20,static_vine,0.01,0.00017921804819519824
2022-04-21,static_vine,0.01,4.6493542576589896e-05
2022-04-22,static_vine,0.01,8.270253555156423e-05
2022-04-25,static_vine,0.01,0.00010283362616327986
2022-04-26,static_vine,0.01,7.431132438173384e-05
2022-04-27,static_vine,0.01,0.00017295650889507155
2022-04-28,static_vine,0.01,0.00021324547611656412
2022-04-29,static_vine,0.01,0.00013143421469956926
2022-05-02,static_vine,0.01,6.680325856442157e-05
2022-05-03,static_vine,0.01,0.0002036113614267919
2022-05-04,static_vine,0.01,0.0002322736281686468
2022-05-05,static_vine,0.01,0.004808990147313824
2022-05-06,static_vine,0.01,9.592066201080464e-05
2022-05-09,static_vine,0.01,7.524719214689756e-05
2022-05-10,static_vine,0.01,0.00022232891608620268
2022-05-11,static_vine,0.01,0.0001864476806920501
2022-05-12,static_vine,0.01,0.00013481830076401757
2022-05-13,static_vine,0.01,0.00023010358288552376
2022-05-16,static_vine,0.01,0.00020015899438699747
2022-05-17,static_vine,0.01,0.00022688013414284613
2022-05-18,static_vine,0.01,0.00011189099830808755
2022-05-19,static_vine,0.01,0.0002838006337344244
2022-05-20,static_vine,0.01,0.00022833633074980473
2022-05-23,static_vine,0.01,0.0002192471565726645
2022-05-24,static_vine,0.01,0.00016731192179702062
2022-05-25,static_vine,0.01,0.00016630469747732867
2022-05-26,static_vine,0.01,0.00021340007592461765
2022-05-27,static_vine,0.01,0.0002076232575136123
2022-05-31,static_vine,0.01,0.00011986773554093382
2022-06-01,static_vine,0.01,0.00011570181614965984
2022-06-02,static_vine,0.01,0.0002600917351837627
2022-06-03,static_vine,0.01,7.484043857948558e-05
2022-06-06,static_vine,0.01,0.00012738333408529728
2022-06-07,static_vine,0.01,0.00019281311083953353
2022-06-08,static_vine,0.01,0.00012201420678261828
2022-06-09,static_vine,0.01,3.623413633800664e-05
2022-06-10,static_vine,0.01,7.211625941844635e-05
2022-06-13,static_vine,0.01,0.010685361334250717
2022-06-14,static_vine,0.01,0.0001687637827654646
2022-06-15,static_vine,0.01,0.00033135702931766603
2022-06-16,static_vine,0.01,0.00012080484163378463
2022-06-17,static_vine,0.01,0.00019115713422601026
2022-06-21,static_vine,0.01,0.0002625392582772099
2022-06-22,static_vine,0.01,0.00019075680702965826
2022-06-23,static_vine,0.01,0.00021169000768007056
2022-06-24,static_vine,0.01,0.0002871574770293886
2022-06-27,static_vine,0.01,0.00016285985273723353
2022-06-28,static_vine,0.01,0.00016441506276674311
2022-06-29,static_vine,0.01,0.00019131752568550035
2022-06-30,static_vine,0.01,0.00015996723590671436
2022-07-01,static_vine,0.01,0.0001826123943653707
2022-07-05,static_vine,0.01,7.25895250944452e-05
2022-07-06,static_vine,0.01,9.651927490808687e-05
2022-07-07,static_vine,0.01,0.0002196883184969192
2022-07-08,static_vine,0.01,0.00015245283318571128
2022-07-11,static_vine,0.01,0.00010293624243799515
2022-07-12,static_vine,0.01,0.00016446073789418259
2022-07-13,static_vine,0.01,0.00018289386717368271
2022-07-14,static_vine,0.01,4.9932521587680316e-05
2022-07-15,static_vine,0.01,0.0002170447384350515
2022-07-18,static_vine,0.01,0.0001679806766395826
2022-07-19,static_vine,0.01,0.00022512902181673998
2022-07-20,static_vine,0.01,0.00010456365065716658
2022-07-21,static_vine,0.01,0.00026510779874252454
2022-07-22,static_vine,0.01,0.000164926457105485
2022-07-25,static_vine,0.01,0.0001648565599850854
2022-07-26,static_vine,0.01,9.079204181537798e-05
2022-07-27,static_vine,0.01,0.00024228483325545397
2022-07-28,static_vine,0.01,0.00021630395991838745
2022-07-29,static_vine,0.01,0.00017165129884175732
2022-08-01,static_vine,0.01,0.00015901635268711578
2022-08-02,static_vine,0.01,3.0502476982551818e-05
2022-08-03,static_vine,0.01,0.00018449547457897623
2022-08-04,static_vine,0.01,0.00021036405820384704
2022-08-05,static_vine,0.01,4.910742352661906e-05
2022-08-08,static_vine,0.01,0.00016974588050098948
2022-08-09,static_vine,0.01,0.00010817208547173102
2022-08-10,static_vine,0.01,0.00020637536885977686
2022-08-11,static_vine,0.01,0.0001306252715128691
2022-08-12,static_vine,0.01,0.00018764575765512515
2022-08-15,static_vine,0.01,9.301734165812353e-05
2022-08-16,static_vine,0.01,0.00012742406324394614
2022-08-17,static_vine,0.01,6.139310149956742e-05
2022-08-18,static_vine,0.01,0.00011562318882432383
2022-08-19,static_vine,0.01,1.328887370871095e-06
2022-08-22,static_vine,0.01,3.958439249598137e-05
2022-08-23,static_vine,0.01,0.00014410266199613517
2022-08-24,static_vine,0.01,0.00010436907024594081
2022-08-25,static_vine,0.01,0.00020988888524776098
2022-08-26,static_vine,0.01,1.3522938044782228e-05
2022-08-29,static_vine,0.01,9.612481260668743e-05
2022-08-30,static_vine,0.01,6.445250560896161e-05
2022-08-31,static_vine,0.01,9.074335969315061e-05
2022-09-01,static_vine,0.01,3.375794601994237e-05
2022-09-02,static_vine,0.01,0.00011788767972735535
2022-09-06,static_vine,0.01,6.612804912557816e-05
2022-09-07,static_vine,0.01,0.00021117849699388923
2022-09-08,static_vine,0.01,0.00010075365585076376
2022-09-09,static_vine,0.01,0.0002122789395931093
2022-09-12,static_vine,0.01,0.00019728131758195615
2022-09-13,static_vine,0.01,0.005375429764732844
2022-09-14,static_vine,0.01,0.0001670732661162254
2022-09-15,static_vine,0.01,7.532802894475208e-05
2022-09-16,static_vine,0.01,0.00013797892474790686
2022-09-19,static_vine,0.01,0.00015070530796186418
2022-09-20,static_vine,0.01,8.110376927177684e-05
2022-09-21,static_vine,0.01,0.00013473911365328688
2022-09-22,static_vine,0.01,8.689637074046754e-05
2022-09-23,static_vine,0.01,1.4476905863918394e-05
2022-09-26,static_vine,0.01,2.407379666659118e-05
2022-09-27,static_vine,0.01,0.00012874618881692445
2022-09-28,static_vine,0.01,0.00034739982037462476
2022-09-29,static_vine,0.01,0.00010305974346376213
2022-09-30,static_vine,0.01,0.00015115177454384698
2022-10-03,static_vine,0.01,0.0003137895167993085
2022-10-04,static_vine,0.01,0.00035815603360053223
2022-10-05,static_vine,0.01,0.0001455297480658236
2022-10-06,static_vine,0.01,0.00015149021684683625
2022-10-07,static_vine,0.01,6.80378266328304e-05
2022-10-10,static_vine,0.01,0.00010953083179593728
2022-10-11,static_vine,0.01,0.0001239407112652697
2022-10-12,static_vine,0.01,0.00020502429462125675
2022-10-13,static_vine,0.01,0.00021348764533414764
2022-10-14,static_vine,0.01,8.793477353774891e-05
2022-10-17,static_vine,0.01,0.00028780287515854284
2022-10-18,static_vine,0.01,0.00022324096017005385
2022-10-19,static_vine,0.01,6.429462949567047e-05
2022-10-20,static_vine,0.01,0.00015247512037313025
2022-10-21,static_vine,0.01,0.0002972636666350509
2022-10-24,static_vine,0.01,7.091853097054908e-05
2022-10-25,static_vine,0.01,0.0002999159674775289
2022-10-26,static_vine,0.01,0.0002885859458917435
2022-10-27,static_vine,0.01,0.00015956130743087854
2022-10-28,static_vine,0.01,0.0001527012229854593
2022-10-31,static_vine,0.01,0.0001242981051406843
2022-11-01,static_vine,0.01,0.00023642350191224734
2022-11-02,static_vine,0.01,9.793874549394455e-05
2022-11-03,static_vine,0.01,0.00012940424620927466
2022-11-04,static_vine,0.01,0.0003971746763480228
2022-11-07,static_vine,0.01,0.00020486937691456642
2022-11-08,static_vine,0.01,0.00031178308709917135
2022-11-09,static_vine,0.01,0.00012762787790901174
2022-11-10,static_vine,0.01,0.0005367427285242557
2022-11-11,static_vine,0.01,0.0003740534019016696
2022-11-14,static_vine,0.01,0.00024026939785337813
2022-11-15,static_vine,0.01,0.00032652360547459923
2022-11-16,static_vine,0.01,0.00020928343885054834
2022-11-17,static_vine,0.01,0.0001989949869630711
2022-11-18,static_vine,0.01,0.00018084803703611503
2022-11-21,static_vine,0.01,0.00014504034895864514
2022-11-22,static_vine,0.01,0.00024064285833140208
2022-11-23,static_vine,0.01,0.00026030892908378235
2022-11-25,static_vine,0.01,0.0001796504354350985
2022-11-28,static_vine,0.01,0.00012309828864825155
2022-11-29,static_vine,0.01,0.0002079122307086578
2022-11-30,static_vine,0.01,0.0003228253160802475
2022-12-01,static_vine,0.01,0.0002778791452824567
2022-12-02,static_vine,0.01,0.00018101059596134218
2022-12-05,static_vine,0.01,5.2592650129096724e-05
2022-12-06,static_vine,0.01,0.00021891864357066726
2022-12-07,static_vine,0.01,0.0002076195772753668
2022-12-08,static_vine,0.01,0.0001712715709389646
2022-12-09,static_vine,0.01,0.00011758549611893435
2022-12-12,static_vine,0.01,0.0001234854272631421
2022-12-13,static_vine,0.01,0.00024231385078063626
2022-12-14,static_vine,0.01,0.00014151674622992868
2022-12-15,static_vine,0.01,2.274109544330612e-05
2022-12-16,static_vine,0.01,0.00014845683172575984
2022-12-19,static_vine,0.01,0.00013323108331673718
2022-12-20,static_vine,0.01,0.00015955858763820052
2022-12-21,static_vine,0.01,0.0001945566129967762
2022-12-22,static_vine,0.01,9.164755097681246e-05
2022-12-23,static_vine,0.01,0.00012939708251355933
2022-12-27,static_vine,0.01,0.00016578063677322394
2022-12-28,static_vine,0.01,7.240976459811597e-05
2022-12-29,static_vine,0.01,0.00023027855283486263
2022-12-30,static_vine,0.01,8.924045552832636e-05
2023-01-03,static_vine,0.01,0.00021589957039115735
2023-01-04,static_vine,0.01,0.00025742822402696064
2023-01-05,static_vine,0.01,9.614514433205825e-05
2023-01-06,static_vine,0.01,0.00031530346260417877
2023-01-09,static_vine,0.01,0.00022456172490759643
2023-01-10,static_vine,0.01,0.00016641549053627563
2023-01-11,static_vine,0.01,0.00018950224606483816
2023-01-12,static_vine,0.01,0.00023657257043263144
2023-01-13,static_vine,0.01,0.0001874259995801918
2023-01-17,static_vine,0.01,0.00012540009807816707
2023-01-18,static_vine,0.01,0.00016468024744579365
2023-01-19,static_vine,0.01,0.00017495390918923555
2023-01-20,static_vine,0.01,0.0001692283474046258
2023-01-23,static_vine,0.01,0.00015051940363963203
2023-01-24,static_vine,0.01,0.0001567422512536856
2023-01-25,static_vine,0.01,0.0001588546672074186
2023-01-26,static_vine,0.01,0.0001250806059573152
2023-01-27,static_vine,0.01,0.00010226140080162361
2023-01-30,static_vine,0.01,4.059155524246195e-05
2023-01-31,static_vine,0.01,0.00016087959177132595
2023-02-01,static_vine,0.01,0.00020163505986117171
2023-02-02,static_vine,0.01,7.002590615528685e-05
2023-02-03,static_vine,0.01,0.002177433481632277
2023-02-06,static_vine,0.01,7.83427355083007e-05
2023-02-07,static_vine,0.01,0.00016252201719920824
2023-02-08,static_vine,0.01,0.00013577412845734604
2023-02-09,static_vine,0.01,0.0001133083765862676
2023-02-10,static_vine,0.01,8.562593408747505e-05
2023-02-13,static_vine,0.01,0.00015257767800269282
2023-02-14,static_vine,0.01,0.00011184754702198237
2023-02-15,static_vine,0.01,6.630455578689137e-05
2023-02-16,static_vine,0.01,9.451230549062735e-05
2023-02-17,static_vine,0.01,0.00011779165820590994
2023-02-21,static_vine,0.01,3.18600579697393e-05
2023-02-22,static_vine,0.01,0.00010144020236065837
2023-02-23,static_vine,0.01,0.00016145890124336006
2023-02-24,static_vine,0.01,0.000937531578578764
2023-02-27,static_vine,0.01,0.00018794227873642023
2023-02-28,static_vine,0.01,0.00011253341405148369
2023-03-01,static_vine,0.01,0.0001831032164068906
2023-03-02,static_vine,0.01,0.00011592879405318089
2023-03-03,static_vine,0.01,0.00022237119453769085
2023-03-06,static_vine,0.01,0.00010825984720229974
2023-03-07,static_vine,0.01,3.762910950459799e-05
2023-03-08,static_vine,0.01,0.0001603476698435419
2023-03-09,static_vine,0.01,0.00010610713474489244
2023-03-10,static_vine,0.01,0.00019959628514205858
2023-03-13,static_vine,0.01,0.00023131827535787146
2023-03-14,static_vine,0.01,0.0001339752235571548
2023-03-15,static_vine,0.01,0.00011369451439205036
2023-03-16,static_vine,0.01,0.00019474369885271375
2023-03-17,static_vine,0.01,0.00021340343674944456
2023-03-20,static_vine,0.01,0.00018699079671064754
2023-03-21,static_vine,0.01,0.00016224771308724468
2023-03-22,static_vine,0.01,0.00023748659155076673
2023-03-23,static_vine,0.01,0.00022079795149261035
2023-03-24,static_vine,0.01,0.00013823706066236005
2023-03-27,static_vine,0.01,9.814925834755056e-05
2023-03-28,static_vine,0.01,0.0002117773501288443
2023-03-29,static_vine,0.01,0.00017789528293334607
2023-03-30,static_vine,0.01,0.00020828785457053676
2023-03-31,static_vine,0.01,0.00016033187459310269
2023-04-03,static_vine,0.01,0.00018797550454985963
2023-04-04,static_vine,0.01,0.00018743170296528998
2023-04-05,static_vine,0.01,0.00013657863630693544
2023-04-06,static_vine,0.01,0.00014530395077532205
2023-04-10,static_vine,0.01,8.343437594469816e-05
2023-04-11,static_vine,0.01,0.00015458064398262675
2023-04-12,static_vine,0.01,0.00013366613143059024
2023-04-13,static_vine,0.01,0.00019544627977041124
2023-04-14,static_vine,0.01,5.9506596742579324e-05
2023-04-17,static_vine,0.01,9.130784811322963e-05
2023-04-18,static_vine,0.01,0.00013079502804991939
2023-04-19,static_vine,0.01,7.980262861782219e-05
2023-04-20,static_vine,0.01,0.00015220221860105508
2023-04-21,static_vine,0.01,7.355297331373673e-05
2023-04-24,static_vine,0.01,0.00013752802206192172
2023-04-25,static_vine,0.01,8.05869108273118e-05
2023-04-26,static_vine,0.01,0.00010941081014024747
2023-04-27,static_vine,0.01,0.00015720079693296686
2023-04-28,static_vine,0.01,0.0001570590459113668
2023-05-01,static_vine,0.01,5.721678130757536e-05
2023-05-02,static_vine,0.01,0.0001577987442208676
2023-05-03,static_vine,0.01,0.00016203363395466853
2023-05-04,static_vine,0.01,0.0001509363079931209
2023-05-05,static_vine,0.01,0.00013366521501137593
2023-05-08,static_vine,0.01,0.00010447568818353912
2023-05-09,static_vine,0.01,0.00012281637345035737
2023-05-10,static_vine,0.01,0.00014540227779476556
2023-05-11,static_vine,0.01,8.979860007454692e-05
2023-05-12,static_vine,0.01,5.3958863353295946e-05
2023-05-15,static_vine,0.01,0.00016202706709074813
2023-05-16,static_vine,0.01,4.602157370819191e-05
2023-05-17,static_vine,0.01,0.00012921297340176796
2023-05-18,static_vine,0.01,4.8707821463729795e-05
2023-05-19,static_vine,0.01,0.00014761237356189258
2023-05-22,static_vine,0.01,0.0001294461109963337
2023-05-23,static_vine,0.01,6.212599276362821e-05
2023-05-24,static_vine,0.01,5.508678717622523e-05
2023-05-25,static_vine,0.01,7.58784509794735e-05
2023-05-26,static_vine,0.01,0.00019811234109021948
2023-05-30,static_vine,0.01,0.00011825427265900968
2023-05-31,static_vine,0.01,9.638521008984863e-05
2023-06-01,static_vine,0.01,0.00022512078812173848
2023-06-02,static_vine,0.01,0.0001275291255037207
2023-06-05,static_vine,0.01,0.00014705910039243265
2023-06-06,static_vine,0.01,0.0001590120242490864
2023-06-07,static_vine,0.01,6.0272102066190326e-05
2023-06-08,static_vine,0.01,0.00020818938846044058
2023-06-09,static_vine,0.01,0.00011687735043083249
2023-06-12,static_vine,0.01,0.00014228692047536063
2023-06-13,static_vine,0.01,0.00013555539342812494
2023-06-14,static_vine,0.01,0.0001554177925562477
2023-06-15,static_vine,0.01,0.0002042597621565807
2023-06-16,static_vine,0.01,8.275411315487324e-05
2023-06-20,static_vine,0.01,2.87986900167118e-05
2023-06-21,static_vine,0.01,0.00013036076447981554
2023-06-22,static_vine,0.01,5.640813703883672e-05
2023-06-23,static_vine,0.01,6.711932478889717e-05
2023-06-26,static_vine,0.01,0.0001348957595971542
2023-06-27,static_vine,0.01,0.00013838565485360096
2023-06-28,static_vine,0.01,0.00010990469715100894
2023-06-29,static_vine,0.01,5.5753939394820354e-05
2023-06-30,static_vine,0.01,0.00017175912800462747
2023-07-03,static_vine,0.01,0.00013183150032679072
